Subject,Scene,FixationNumber,x,y,Duration,Task
1,practice_6,1,519,386,277,freeviewing
1,practice_6,2,1162,483,183,freeviewing
1,practice_6,3,1129,706,223,freeviewing
1,practice_6,4,1108,645,178,freeviewing
1,practice_6,5,1277,991,262,freeviewing
1,practice_6,6,1319,876,27,freeviewing
1,practice_6,7,1354,855,142,freeviewing
1,practice_6,8,1409,695,202,freeviewing
1,practice_6,9,1410,500,132,freeviewing
1,practice_6,10,1098,790,242,freeviewing
1,practice_6,11,1012,851,210,freeviewing
1,practice_6,12,393,723,148,freeviewing
1,practice_6,13,397,633,226,freeviewing
1,practice_6,14,91,619,206,freeviewing
1,practice_6,15,35,615,213,freeviewing
1,practice_6,16,318,124,195,freeviewing
1,practice_6,17,253,346,66,freeviewing
1,practice_6,18,923,751,271,freeviewing
1,practice_7,1,753,460,176,freeviewing
1,practice_7,2,481,674,223,freeviewing
1,practice_7,3,519,990,90,freeviewing
1,practice_7,4,491,664,167,freeviewing
1,practice_7,5,518,915,200,freeviewing
1,practice_7,6,1386,707,152,freeviewing
1,practice_7,7,1407,654,277,freeviewing
1,practice_7,8,552,642,183,freeviewing
1,practice_7,9,510,652,269,freeviewing
1,practice_7,10,418,664,122,freeviewing
1,practice_7,11,31,904,265,freeviewing
1,practice_7,12,528,951,208,freeviewing
1,practice_2,1,647,731,97,freeviewing
1,practice_2,2,634,446,244,freeviewing
1,practice_2,3,654,114,232,freeviewing
1,practice_2,4,449,354,195,freeviewing
1,practice_2,5,157,403,174,freeviewing
1,practice_2,6,156,281,239,freeviewing
1,practice_2,7,127,227,213,freeviewing
1,practice_2,8,156,362,443,freeviewing
1,practice_2,9,163,432,230,freeviewing
1,practice_2,10,360,1040,196,freeviewing
1,practice_2,11,642,1039,176,freeviewing
1,practice_2,12,1038,764,265,freeviewing
1,practice_2,13,1131,644,183,freeviewing
1,practice_2,14,1205,501,268,freeviewing
1,practice_2,15,1010,770,235,freeviewing
1,practice_2,16,720,435,167,freeviewing
1,practice_2,17,876,104,290,freeviewing
1,practice_9,1,1058,824,216,freeviewing
1,practice_9,2,1117,444,247,freeviewing
1,practice_9,3,1191,288,196,freeviewing
1,practice_9,4,1333,750,156,freeviewing
1,practice_9,5,1401,647,212,freeviewing
1,practice_9,6,1374,902,257,freeviewing
1,practice_9,7,301,440,208,freeviewing
1,practice_9,8,412,857,158,freeviewing
1,practice_9,9,332,819,345,freeviewing
1,practice_9,10,235,787,190,freeviewing
1,practice_9,11,59,708,174,freeviewing
1,practice_9,12,493,665,329,freeviewing
1,practice_9,13,590,577,249,freeviewing
1,practice_9,14,880,645,223,freeviewing
1,practice_9,15,1099,459,266,freeviewing
1,practice_9,16,1013,523,202,freeviewing
1,practice_9,17,792,297,224,freeviewing
1,practice_1,1,277,626,271,freeviewing
1,practice_1,2,127,705,250,freeviewing
1,practice_1,3,173,576,113,freeviewing
1,practice_1,4,60,651,186,freeviewing
1,practice_1,5,141,935,201,freeviewing
1,practice_1,6,655,817,175,freeviewing
1,practice_1,7,961,662,278,freeviewing
1,practice_1,8,804,850,225,freeviewing
1,practice_1,9,1357,522,203,freeviewing
1,practice_1,10,1296,918,231,freeviewing
1,practice_1,11,1173,747,184,freeviewing
1,practice_1,12,1237,1027,184,freeviewing
1,practice_1,13,312,627,326,freeviewing
1,practice_1,14,447,592,168,freeviewing
1,practice_1,15,472,828,210,freeviewing
1,practice_1,16,153,1050,142,freeviewing
1,practice_3,1,681,455,178,freeviewing
1,practice_3,2,683,721,173,freeviewing
1,practice_3,3,710,677,141,freeviewing
1,practice_3,4,629,592,132,freeviewing
1,practice_3,5,916,618,207,freeviewing
1,practice_3,6,972,450,142,freeviewing
1,practice_3,7,1156,598,184,freeviewing
1,practice_3,8,946,817,282,freeviewing
1,practice_3,9,839,866,157,freeviewing
1,practice_3,10,868,796,122,freeviewing
1,practice_3,11,921,980,250,freeviewing
1,practice_3,12,1021,586,244,freeviewing
1,practice_3,13,1039,503,232,freeviewing
1,practice_3,14,979,339,174,freeviewing
1,practice_3,15,981,160,186,freeviewing
1,practice_3,16,635,110,163,freeviewing
1,practice_3,17,671,446,190,freeviewing
1,practice_3,18,370,679,218,freeviewing
1,practice_3,19,172,532,164,freeviewing
1,practice_3,20,155,379,208,freeviewing
1,practice_3,21,269,132,167,freeviewing
1,practice_3,22,960,449,275,freeviewing
1,practice_5,1,459,421,223,freeviewing
1,practice_5,2,1250,397,198,freeviewing
1,practice_5,3,1212,393,240,freeviewing
1,practice_5,4,770,470,121,freeviewing
1,practice_5,5,1124,629,204,freeviewing
1,practice_5,6,741,794,216,freeviewing
1,practice_5,7,745,472,186,freeviewing
1,practice_5,8,262,871,180,freeviewing
1,practice_5,9,189,624,168,freeviewing
1,practice_5,10,213,532,138,freeviewing
1,practice_5,11,229,407,201,freeviewing
1,practice_5,12,88,1044,292,freeviewing
1,practice_5,13,41,970,128,freeviewing
1,practice_5,14,172,838,142,freeviewing
1,practice_5,15,69,567,156,freeviewing
1,practice_5,16,18,570,200,freeviewing
1,practice_5,17,731,791,189,freeviewing
1,practice_5,18,756,805,227,freeviewing
1,practice_5,19,669,986,110,freeviewing
1,practice_5,20,762,799,557,freeviewing
1,practice_4,1,1130,696,205,freeviewing
1,practice_4,2,1017,726,221,freeviewing
1,practice_4,3,920,703,184,freeviewing
1,practice_4,4,753,748,227,freeviewing
1,practice_4,5,654,728,25,freeviewing
1,practice_4,6,248,554,155,freeviewing
1,practice_4,7,201,561,180,freeviewing
1,practice_4,8,229,611,189,freeviewing
1,practice_4,9,291,665,178,freeviewing
1,practice_4,10,211,602,124,freeviewing
1,practice_4,11,443,695,239,freeviewing
1,practice_4,12,641,713,177,freeviewing
1,practice_4,13,470,699,238,freeviewing
1,practice_4,14,429,717,354,freeviewing
1,practice_4,15,573,319,223,freeviewing
1,practice_4,16,576,230,118,freeviewing
1,practice_4,17,526,423,265,freeviewing
1,practice_4,18,954,746,233,freeviewing
1,practice_4,19,882,744,143,freeviewing
1,practice_4,20,992,734,317,freeviewing
1,practice_4,21,1055,743,209,freeviewing
1,practice_10,1,966,461,117,freeviewing
1,practice_10,2,742,602,253,freeviewing
1,practice_10,3,620,678,187,freeviewing
1,practice_10,4,204,400,249,freeviewing
1,practice_10,5,522,629,171,freeviewing
1,practice_10,6,523,402,114,freeviewing
1,practice_10,7,366,793,112,freeviewing
1,practice_10,8,433,283,150,freeviewing
1,practice_10,9,337,300,199,freeviewing
1,practice_10,10,89,244,207,freeviewing
1,practice_10,11,401,934,214,freeviewing
1,practice_10,12,84,1038,155,freeviewing
1,practice_8,1,156,464,213,freeviewing
1,practice_8,2,223,405,88,freeviewing
1,practice_8,3,145,467,279,freeviewing
1,practice_8,4,144,553,270,freeviewing
1,practice_8,5,344,747,327,freeviewing
1,practice_8,6,462,846,28,freeviewing
1,practice_8,7,769,710,169,freeviewing
1,practice_8,8,887,692,135,freeviewing
1,practice_8,9,831,558,209,freeviewing
1,practice_8,10,1097,701,177,freeviewing
1,practice_8,11,1348,882,164,freeviewing
1,practice_8,12,738,269,181,freeviewing
1,practice_8,13,1378,937,246,freeviewing
1,practice_8,14,1410,824,238,freeviewing
1,practice_8,15,925,981,167,freeviewing
1,practice_8,16,202,445,236,freeviewing
1,practice_8,17,148,451,332,freeviewing
1,practice_8,18,183,568,206,freeviewing
1,familiar_78,1,576,412,219,freeviewing
1,familiar_78,2,487,632,163,freeviewing
1,familiar_78,3,167,815,220,freeviewing
1,familiar_78,4,381,541,233,freeviewing
1,familiar_78,5,112,319,191,freeviewing
1,familiar_78,6,312,110,193,freeviewing
1,familiar_78,7,1092,615,252,freeviewing
1,familiar_78,8,1416,536,166,freeviewing
1,familiar_78,9,1253,975,187,freeviewing
1,familiar_78,10,1011,190,207,freeviewing
1,familiar_78,11,845,554,176,freeviewing
1,familiar_78,12,579,649,189,freeviewing
1,familiar_78,13,119,822,119,freeviewing
1,familiar_78,14,638,289,166,freeviewing
1,familiar_78,15,125,741,183,freeviewing
1,familiar_78,16,98,821,146,freeviewing
1,familiar_78,17,208,832,222,freeviewing
1,novel_33,1,649,470,422,freeviewing
1,novel_33,2,834,431,170,freeviewing
1,novel_33,3,948,476,198,freeviewing
1,novel_33,4,961,518,198,freeviewing
1,novel_33,5,824,621,245,freeviewing
1,novel_33,6,1059,571,335,freeviewing
1,novel_33,7,1276,667,213,freeviewing
1,novel_33,8,1387,709,174,freeviewing
1,novel_33,9,1159,302,248,freeviewing
1,novel_33,10,1194,199,26,freeviewing
1,novel_33,11,1246,156,81,freeviewing
1,novel_33,12,1072,533,185,freeviewing
1,novel_33,13,655,437,205,freeviewing
1,novel_33,14,401,694,212,freeviewing
1,novel_33,15,886,523,239,freeviewing
1,novel_33,16,146,391,190,freeviewing
1,novel_33,17,199,407,240,freeviewing
1,novel_33,18,317,698,149,freeviewing
1,novel_33,19,251,278,226,freeviewing
1,novel_33,20,645,407,296,freeviewing
1,novel_76,1,627,519,271,freeviewing
1,novel_76,2,616,439,210,freeviewing
1,novel_76,3,1046,408,186,freeviewing
1,novel_76,4,889,347,271,freeviewing
1,novel_76,5,497,648,233,freeviewing
1,novel_76,6,307,491,247,freeviewing
1,novel_76,7,143,375,203,freeviewing
1,novel_76,8,54,598,204,freeviewing
1,novel_76,9,46,878,163,freeviewing
1,novel_76,10,199,938,145,freeviewing
1,novel_76,11,47,778,196,freeviewing
1,novel_76,12,296,1019,224,freeviewing
1,novel_76,13,710,1046,146,freeviewing
1,novel_76,14,323,679,246,freeviewing
1,novel_76,15,221,403,177,freeviewing
1,novel_76,16,556,585,105,freeviewing
1,novel_76,17,198,451,261,freeviewing
1,novel_76,18,189,552,163,freeviewing
1,novel_76,19,618,454,167,freeviewing
1,novel_76,20,637,499,249,freeviewing
1,novel_76,21,912,382,235,freeviewing
1,novel_1,1,793,611,229,freeviewing
1,novel_1,2,812,615,245,freeviewing
1,novel_1,3,574,868,121,freeviewing
1,novel_1,4,1047,471,241,freeviewing
1,novel_1,5,1181,285,218,freeviewing
1,novel_1,6,1368,590,212,freeviewing
1,novel_1,7,1276,1006,219,freeviewing
1,novel_1,8,538,872,205,freeviewing
1,novel_1,9,400,687,185,freeviewing
1,novel_1,10,297,411,289,freeviewing
1,novel_1,11,474,664,133,freeviewing
1,novel_1,12,441,687,629,freeviewing
1,novel_1,13,460,581,254,freeviewing
1,novel_1,14,775,595,273,freeviewing
1,novel_1,15,926,443,214,freeviewing
1,novel_1,16,921,538,134,freeviewing
1,novel_1,17,957,341,247,freeviewing
1,familiar_1,1,588,570,257,freeviewing
1,familiar_1,2,614,846,166,freeviewing
1,familiar_1,3,617,599,139,freeviewing
1,familiar_1,4,590,583,223,freeviewing
1,familiar_1,5,341,803,205,freeviewing
1,familiar_1,6,350,730,98,freeviewing
1,familiar_1,7,482,820,220,freeviewing
1,familiar_1,8,142,835,343,freeviewing
1,familiar_1,9,46,829,302,freeviewing
1,familiar_1,10,269,476,193,freeviewing
1,familiar_1,11,295,354,199,freeviewing
1,familiar_1,12,570,566,157,freeviewing
1,familiar_1,13,373,488,202,freeviewing
1,familiar_1,14,462,347,211,freeviewing
1,familiar_1,15,620,333,239,freeviewing
1,familiar_1,16,392,381,247,freeviewing
1,familiar_1,17,448,334,207,freeviewing
1,familiar_1,18,494,112,157,freeviewing
1,familiar_1,19,520,350,283,freeviewing
1,familiar_1,20,280,122,324,freeviewing
1,familiar_43,1,842,401,244,freeviewing
1,familiar_43,2,711,270,192,freeviewing
1,familiar_43,3,817,404,131,freeviewing
1,familiar_43,4,849,122,203,freeviewing
1,familiar_43,5,819,393,251,freeviewing
1,familiar_43,6,315,335,189,freeviewing
1,familiar_43,7,299,319,171,freeviewing
1,familiar_43,8,103,567,169,freeviewing
1,familiar_43,9,420,513,157,freeviewing
1,familiar_43,10,147,502,175,freeviewing
1,familiar_43,11,187,811,229,freeviewing
1,familiar_43,12,353,1006,182,freeviewing
1,familiar_43,13,394,991,153,freeviewing
1,familiar_43,14,371,1012,225,freeviewing
1,familiar_43,15,199,810,178,freeviewing
1,familiar_43,16,304,1063,219,freeviewing
1,familiar_43,17,367,1012,227,freeviewing
1,familiar_43,18,421,1001,232,freeviewing
1,familiar_43,19,551,986,171,freeviewing
1,familiar_43,20,656,833,244,freeviewing
1,novel_29,1,742,526,184,freeviewing
1,novel_29,2,824,646,207,freeviewing
1,novel_29,3,696,426,258,freeviewing
1,novel_29,4,1255,334,279,freeviewing
1,novel_29,5,1224,332,132,freeviewing
1,novel_29,6,1039,182,268,freeviewing
1,novel_29,7,435,497,244,freeviewing
1,novel_29,8,383,587,205,freeviewing
1,novel_29,9,331,493,139,freeviewing
1,novel_29,10,365,857,221,freeviewing
1,novel_29,11,626,721,227,freeviewing
1,novel_29,12,182,792,101,freeviewing
1,novel_29,13,781,641,249,freeviewing
1,novel_29,14,1015,610,248,freeviewing
1,novel_29,15,1249,992,184,freeviewing
1,novel_29,16,1338,724,226,freeviewing
1,novel_29,17,1310,605,183,freeviewing
1,novel_29,18,780,577,372,freeviewing
1,familiar_92,1,612,655,222,freeviewing
1,familiar_92,2,741,902,212,freeviewing
1,familiar_92,3,752,814,209,freeviewing
1,familiar_92,4,1013,877,150,freeviewing
1,familiar_92,5,963,1039,119,freeviewing
1,familiar_92,6,1345,929,185,freeviewing
1,familiar_92,7,1380,622,147,freeviewing
1,familiar_92,8,1379,459,192,freeviewing
1,familiar_92,9,1235,509,152,freeviewing
1,familiar_92,10,1365,65,195,freeviewing
1,familiar_92,11,602,688,211,freeviewing
1,familiar_92,12,403,607,254,freeviewing
1,familiar_92,13,535,512,204,freeviewing
1,familiar_92,14,322,345,223,freeviewing
1,familiar_92,15,22,317,191,freeviewing
1,familiar_92,16,55,951,217,freeviewing
1,familiar_92,17,396,338,190,freeviewing
1,familiar_92,18,586,669,189,freeviewing
1,familiar_92,19,1004,739,148,freeviewing
1,familiar_92,20,793,560,170,freeviewing
1,familiar_92,21,815,631,247,freeviewing
1,novel_27,1,704,501,224,freeviewing
1,novel_27,2,521,424,227,freeviewing
1,novel_27,3,439,417,224,freeviewing
1,novel_27,4,429,308,191,freeviewing
1,novel_27,5,299,313,232,freeviewing
1,novel_27,6,188,91,142,freeviewing
1,novel_27,7,64,261,219,freeviewing
1,novel_27,8,238,442,438,freeviewing
1,novel_27,9,242,601,174,freeviewing
1,novel_27,10,218,526,189,freeviewing
1,novel_27,11,451,487,133,freeviewing
1,novel_27,12,42,507,173,freeviewing
1,novel_27,13,688,503,233,freeviewing
1,novel_27,14,676,400,246,freeviewing
1,novel_27,15,763,698,256,freeviewing
1,novel_27,16,660,877,195,freeviewing
1,novel_27,17,945,432,265,freeviewing
1,novel_27,18,942,551,170,freeviewing
1,novel_27,19,1119,432,194,freeviewing
1,familiar_70,1,750,417,244,freeviewing
1,familiar_70,2,1004,326,278,freeviewing
1,familiar_70,3,1172,444,206,freeviewing
1,familiar_70,4,1399,397,131,freeviewing
1,familiar_70,5,1316,335,227,freeviewing
1,familiar_70,6,1174,458,166,freeviewing
1,familiar_70,7,1171,514,189,freeviewing
1,familiar_70,8,1105,522,454,freeviewing
1,familiar_70,9,956,467,234,freeviewing
1,familiar_70,10,996,325,177,freeviewing
1,familiar_70,11,732,488,180,freeviewing
1,familiar_70,12,660,589,210,freeviewing
1,familiar_70,13,738,403,205,freeviewing
1,familiar_70,14,629,638,139,freeviewing
1,familiar_70,15,746,249,284,freeviewing
1,familiar_70,16,1357,391,293,freeviewing
1,novel_34,1,762,445,271,freeviewing
1,novel_34,2,824,330,219,freeviewing
1,novel_34,3,133,573,159,freeviewing
1,novel_34,4,95,509,154,freeviewing
1,novel_34,5,428,794,222,freeviewing
1,novel_34,6,503,498,179,freeviewing
1,novel_34,7,445,472,135,freeviewing
1,novel_34,8,465,355,216,freeviewing
1,novel_34,9,402,544,127,freeviewing
1,novel_34,10,435,265,262,freeviewing
1,novel_34,11,388,511,225,freeviewing
1,novel_34,12,706,641,210,freeviewing
1,novel_34,13,848,697,162,freeviewing
1,novel_34,14,717,672,151,freeviewing
1,novel_34,15,838,597,309,freeviewing
1,novel_34,16,1111,691,222,freeviewing
1,novel_34,17,1158,616,196,freeviewing
1,novel_34,18,1362,798,170,freeviewing
1,novel_34,19,1203,490,179,freeviewing
1,novel_34,20,1212,460,163,freeviewing
1,novel_34,21,936,374,185,freeviewing
1,novel_34,22,797,437,298,freeviewing
1,novel_64,1,713,581,230,freeviewing
1,novel_64,2,612,375,291,freeviewing
1,novel_64,3,525,189,202,freeviewing
1,novel_64,4,497,151,138,freeviewing
1,novel_64,5,673,183,159,freeviewing
1,novel_64,6,488,167,258,freeviewing
1,novel_64,7,240,129,172,freeviewing
1,novel_64,8,326,374,123,freeviewing
1,novel_64,9,261,743,200,freeviewing
1,novel_64,10,311,796,75,freeviewing
1,novel_64,11,131,622,184,freeviewing
1,novel_64,12,96,1045,197,freeviewing
1,novel_64,13,51,755,100,freeviewing
1,novel_64,14,720,607,248,freeviewing
1,novel_71,1,750,571,202,freeviewing
1,novel_71,2,742,421,251,freeviewing
1,novel_71,3,409,388,237,freeviewing
1,novel_71,4,809,797,222,freeviewing
1,novel_71,5,1130,618,232,freeviewing
1,novel_71,6,1142,518,206,freeviewing
1,novel_71,7,1151,306,193,freeviewing
1,novel_71,8,1357,658,172,freeviewing
1,novel_71,9,1300,1003,256,freeviewing
1,novel_71,10,1135,959,172,freeviewing
1,novel_71,11,890,1049,190,freeviewing
1,novel_71,12,771,1023,180,freeviewing
1,novel_71,13,473,870,160,freeviewing
1,novel_71,14,401,863,186,freeviewing
1,novel_71,15,118,594,225,freeviewing
1,novel_71,16,120,368,137,freeviewing
1,novel_71,17,207,574,150,freeviewing
1,novel_71,18,79,324,159,freeviewing
1,novel_71,19,412,322,206,freeviewing
1,novel_71,20,410,443,165,freeviewing
1,familiar_97,1,395,569,307,freeviewing
1,familiar_97,2,1138,717,266,freeviewing
1,familiar_97,3,705,985,175,freeviewing
1,familiar_97,4,1132,866,126,freeviewing
1,familiar_97,5,1106,975,269,freeviewing
1,familiar_97,6,650,515,250,freeviewing
1,familiar_97,7,877,411,134,freeviewing
1,familiar_97,8,1148,658,242,freeviewing
1,familiar_97,9,1380,860,256,freeviewing
1,familiar_97,10,1011,501,196,freeviewing
1,familiar_97,11,1185,268,131,freeviewing
1,familiar_97,12,1077,413,124,freeviewing
1,familiar_97,13,1111,177,143,freeviewing
1,familiar_97,14,840,439,361,freeviewing
1,familiar_97,15,1155,681,199,freeviewing
1,familiar_97,16,1199,456,113,freeviewing
1,familiar_97,17,1125,701,335,freeviewing
1,novel_3,1,830,528,234,freeviewing
1,novel_3,2,726,362,279,freeviewing
1,novel_3,3,391,544,191,freeviewing
1,novel_3,4,515,372,128,freeviewing
1,novel_3,5,414,539,288,freeviewing
1,novel_3,6,317,592,175,freeviewing
1,novel_3,7,365,667,195,freeviewing
1,novel_3,8,641,802,200,freeviewing
1,novel_3,9,412,546,157,freeviewing
1,novel_3,10,792,766,299,freeviewing
1,novel_3,11,405,553,154,freeviewing
1,novel_3,12,296,552,269,freeviewing
1,novel_3,13,155,749,175,freeviewing
1,novel_3,14,338,567,197,freeviewing
1,novel_3,15,365,587,240,freeviewing
1,novel_3,16,430,542,561,freeviewing
1,novel_3,17,298,548,285,freeviewing
1,novel_3,18,307,606,26,freeviewing
1,novel_3,19,318,638,226,freeviewing
1,novel_14,1,617,495,272,freeviewing
1,novel_14,2,683,543,208,freeviewing
1,novel_14,3,839,485,215,freeviewing
1,novel_14,4,1074,483,222,freeviewing
1,novel_14,5,1127,432,161,freeviewing
1,novel_14,6,1138,605,184,freeviewing
1,novel_14,7,1019,833,136,freeviewing
1,novel_14,8,832,531,210,freeviewing
1,novel_14,9,599,488,186,freeviewing
1,novel_14,10,586,235,261,freeviewing
1,novel_14,11,268,437,292,freeviewing
1,novel_14,12,366,363,177,freeviewing
1,novel_14,13,1082,570,249,freeviewing
1,novel_14,14,1317,463,500,freeviewing
1,novel_14,15,1061,479,271,freeviewing
1,novel_14,16,1125,437,175,freeviewing
1,novel_14,17,895,502,292,freeviewing
1,novel_14,18,845,568,198,freeviewing
1,novel_14,19,655,558,212,freeviewing
1,novel_28,1,550,572,264,freeviewing
1,novel_28,2,338,596,198,freeviewing
1,novel_28,3,142,651,180,freeviewing
1,novel_28,4,97,246,231,freeviewing
1,novel_28,5,634,382,180,freeviewing
1,novel_28,6,611,448,176,freeviewing
1,novel_28,7,882,434,191,freeviewing
1,novel_28,8,711,711,165,freeviewing
1,novel_28,9,984,578,110,freeviewing
1,novel_28,10,764,816,264,freeviewing
1,novel_28,11,860,694,154,freeviewing
1,novel_28,12,854,872,196,freeviewing
1,novel_28,13,865,963,198,freeviewing
1,novel_28,14,711,1046,179,freeviewing
1,novel_28,15,432,843,173,freeviewing
1,novel_28,16,535,973,183,freeviewing
1,novel_28,17,290,986,178,freeviewing
1,novel_28,18,256,640,155,freeviewing
1,familiar_89,1,389,393,170,freeviewing
1,familiar_89,2,235,326,124,freeviewing
1,familiar_89,3,120,587,136,freeviewing
1,familiar_89,4,418,296,166,freeviewing
1,familiar_89,5,463,721,232,freeviewing
1,familiar_89,6,1066,479,146,freeviewing
1,familiar_89,7,887,655,163,freeviewing
1,familiar_89,8,1160,677,193,freeviewing
1,familiar_89,9,1093,1048,289,freeviewing
1,familiar_89,10,816,967,223,freeviewing
1,familiar_89,11,454,104,186,freeviewing
1,familiar_89,12,593,164,150,freeviewing
1,familiar_89,13,432,350,127,freeviewing
1,familiar_89,14,732,395,246,freeviewing
1,familiar_89,15,1128,398,259,freeviewing
1,familiar_89,16,1107,524,203,freeviewing
1,familiar_89,17,871,681,236,freeviewing
1,familiar_89,18,1116,1055,144,freeviewing
1,familiar_89,19,807,740,245,freeviewing
1,familiar_89,20,403,666,202,freeviewing
1,novel_26,1,1011,741,112,freeviewing
1,novel_26,2,646,507,241,freeviewing
1,novel_26,3,626,572,202,freeviewing
1,novel_26,4,833,866,239,freeviewing
1,novel_26,5,861,791,81,freeviewing
1,novel_26,6,572,776,182,freeviewing
1,novel_26,7,578,993,208,freeviewing
1,novel_26,8,345,1020,226,freeviewing
1,novel_26,9,351,899,148,freeviewing
1,novel_26,10,330,380,279,freeviewing
1,novel_26,11,963,768,306,freeviewing
1,novel_26,12,1253,1003,202,freeviewing
1,novel_26,13,805,875,189,freeviewing
1,novel_26,14,1319,732,189,freeviewing
1,novel_26,15,1306,580,154,freeviewing
1,novel_26,16,1282,801,179,freeviewing
1,novel_26,17,1268,1018,150,freeviewing
1,novel_26,18,992,798,150,freeviewing
1,novel_26,19,819,336,255,freeviewing
1,novel_26,20,782,291,172,freeviewing
1,novel_26,21,968,284,254,freeviewing
1,familiar_21,1,609,648,159,freeviewing
1,familiar_21,2,735,512,182,freeviewing
1,familiar_21,3,1005,473,207,freeviewing
1,familiar_21,4,753,162,277,freeviewing
1,familiar_21,5,722,197,318,freeviewing
1,familiar_21,6,753,193,292,freeviewing
1,familiar_21,7,766,147,154,freeviewing
1,familiar_21,8,647,159,178,freeviewing
1,familiar_21,9,579,275,171,freeviewing
1,familiar_21,10,574,130,189,freeviewing
1,familiar_21,11,558,317,265,freeviewing
1,familiar_21,12,655,684,241,freeviewing
1,familiar_21,13,524,281,160,freeviewing
1,familiar_21,14,554,328,235,freeviewing
1,familiar_21,15,520,402,201,freeviewing
1,familiar_21,16,455,267,235,freeviewing
1,familiar_21,17,327,573,139,freeviewing
1,familiar_21,18,427,150,198,freeviewing
1,familiar_21,19,402,582,291,freeviewing
1,familiar_21,20,524,667,193,freeviewing
1,familiar_75,1,513,452,303,freeviewing
1,familiar_75,2,448,398,294,freeviewing
1,familiar_75,3,223,420,138,freeviewing
1,familiar_75,4,416,848,210,freeviewing
1,familiar_75,5,132,798,120,freeviewing
1,familiar_75,6,430,771,195,freeviewing
1,familiar_75,7,435,663,259,freeviewing
1,familiar_75,8,186,668,194,freeviewing
1,familiar_75,9,132,783,247,freeviewing
1,familiar_75,10,98,981,270,freeviewing
1,familiar_75,11,380,1009,214,freeviewing
1,familiar_75,12,1026,891,179,freeviewing
1,familiar_75,13,1062,744,199,freeviewing
1,familiar_75,14,1384,719,116,freeviewing
1,familiar_75,15,1033,744,177,freeviewing
1,familiar_75,16,1226,433,203,freeviewing
1,familiar_75,17,1235,397,135,freeviewing
1,familiar_75,18,970,247,247,freeviewing
1,familiar_75,19,986,242,336,freeviewing
1,familiar_75,20,984,361,239,freeviewing
1,novel_92,1,669,545,252,freeviewing
1,novel_92,2,599,519,167,freeviewing
1,novel_92,3,746,686,213,freeviewing
1,novel_92,4,942,730,109,freeviewing
1,novel_92,5,778,604,255,freeviewing
1,novel_92,6,915,739,233,freeviewing
1,novel_92,7,933,722,169,freeviewing
1,novel_92,8,1110,655,155,freeviewing
1,novel_92,9,676,811,206,freeviewing
1,novel_92,10,432,759,154,freeviewing
1,novel_92,11,635,659,146,freeviewing
1,novel_92,12,365,763,193,freeviewing
1,novel_92,13,144,722,270,freeviewing
1,novel_92,14,110,513,231,freeviewing
1,novel_92,15,222,367,211,freeviewing
1,novel_92,16,505,318,233,freeviewing
1,novel_92,17,509,362,318,freeviewing
1,novel_92,18,286,359,244,freeviewing
1,novel_92,19,204,197,225,freeviewing
1,novel_92,20,718,164,250,freeviewing
1,familiar_44,1,749,330,228,freeviewing
1,familiar_44,2,1106,461,243,freeviewing
1,familiar_44,3,1284,434,131,freeviewing
1,familiar_44,4,1078,376,257,freeviewing
1,familiar_44,5,854,890,194,freeviewing
1,familiar_44,6,631,878,183,freeviewing
1,familiar_44,7,1130,1026,145,freeviewing
1,familiar_44,8,638,876,205,freeviewing
1,familiar_44,9,983,1041,274,freeviewing
1,familiar_44,10,1035,950,218,freeviewing
1,familiar_44,11,1001,1040,209,freeviewing
1,familiar_44,12,799,960,251,freeviewing
1,familiar_44,13,803,628,186,freeviewing
1,familiar_44,14,373,660,124,freeviewing
1,familiar_44,15,718,537,246,freeviewing
1,familiar_44,16,781,646,231,freeviewing
1,familiar_44,17,475,751,200,freeviewing
1,familiar_44,18,259,899,205,freeviewing
1,familiar_44,19,315,904,236,freeviewing
1,familiar_44,20,266,976,195,freeviewing
1,familiar_46,1,557,555,162,freeviewing
1,familiar_46,2,738,374,212,freeviewing
1,familiar_46,3,293,302,161,freeviewing
1,familiar_46,4,226,246,122,freeviewing
1,familiar_46,5,307,465,224,freeviewing
1,familiar_46,6,288,510,215,freeviewing
1,familiar_46,7,155,700,219,freeviewing
1,familiar_46,8,489,712,238,freeviewing
1,familiar_46,9,187,1043,227,freeviewing
1,familiar_46,10,757,952,238,freeviewing
1,familiar_46,11,792,803,157,freeviewing
1,familiar_46,12,985,913,127,freeviewing
1,familiar_46,13,796,826,338,freeviewing
1,familiar_46,14,1041,927,222,freeviewing
1,familiar_46,15,1088,900,157,freeviewing
1,familiar_46,16,953,999,264,freeviewing
1,familiar_46,17,1166,1011,167,freeviewing
1,familiar_46,18,905,1068,260,freeviewing
1,familiar_46,19,689,1059,252,freeviewing
1,novel_47,1,507,497,270,freeviewing
1,novel_47,2,545,372,197,freeviewing
1,novel_47,3,324,786,253,freeviewing
1,novel_47,4,322,872,220,freeviewing
1,novel_47,5,285,717,119,freeviewing
1,novel_47,6,332,897,246,freeviewing
1,novel_47,7,313,717,317,freeviewing
1,novel_47,8,237,729,192,freeviewing
1,novel_47,9,188,222,231,freeviewing
1,novel_47,10,203,326,142,freeviewing
1,novel_47,11,538,373,262,freeviewing
1,novel_47,12,914,507,209,freeviewing
1,novel_47,13,1116,277,183,freeviewing
1,novel_47,14,1412,40,145,freeviewing
1,novel_47,15,953,106,273,freeviewing
1,novel_47,16,1255,607,221,freeviewing
